"","EmployeeID","age","length_of_service","gender_short","termtype_desc","length_categ","emp_categ","age_dec","EStatus","ESY"
"44456",7401,28,5,"F","Not Applicable","B","Worker","20s",0,9
"44462",7402,28,5,"M","Not Applicable","B","Worker","20s",0,9
"44468",7403,28,5,"F","Not Applicable","B","Worker","20s",0,9
"44474",7404,28,5,"M","Not Applicable","B","Worker","20s",0,9
"44480",7405,28,5,"M","Not Applicable","B","Worker","20s",0,9
"49486",7406,27,4,"M","Involuntary","A","Worker","20s",1,8
"44490",7407,28,5,"M","Not Applicable","B","Worker","20s",0,9
"44496",7408,28,5,"F","Not Applicable","B","Worker","20s",0,9
"44502",7409,28,5,"M","Not Applicable","B","Worker","20s",0,9
"44508",7410,28,5,"M","Not Applicable","B","Worker","20s",0,9
"49487",7411,24,1,"M","Voluntary","A","Worker","20s",1,5
"44515",7412,28,5,"F","Not Applicable","B","Worker","20s",0,9
"44521",7413,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44527",7414,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44533",7415,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44539",7417,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44545",7418,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44551",7419,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44557",7420,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44563",7421,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44569",7422,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44575",7423,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49489",7424,23,1,"F","Voluntary","A","Worker","20s",1,5
"49490",7425,23,1,"F","Voluntary","A","Worker","20s",1,5
"44583",7426,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44589",7427,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44595",7428,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44601",7429,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49491",7430,23,1,"M","Voluntary","A","Worker","20s",1,5
"44608",7431,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44614",7432,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49492",7433,23,1,"M","Voluntary","A","Worker","20s",1,5
"49493",7434,23,1,"M","Voluntary","A","Worker","20s",1,5
"49494",7435,23,1,"M","Voluntary","A","Worker","20s",1,5
"44623",7436,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44629",7437,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44635",7438,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49495",7439,23,1,"M","Voluntary","A","Worker","20s",1,5
"49496",7440,23,1,"M","Voluntary","A","Worker","20s",1,5
"49497",7441,26,4,"F","Involuntary","A","Worker","20s",1,8
"44647",7442,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44653",7443,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44659",7444,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44665",7445,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44671",7446,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44677",7447,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49498",7448,23,1,"F","Voluntary","A","Worker","20s",1,6
"44685",7449,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44691",7450,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44697",7451,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44703",7452,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44709",7453,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49499",7454,24,2,"M","Voluntary","A","Worker","20s",1,6
"44717",7455,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44723",7456,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44729",7457,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44735",7458,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44741",7459,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44747",7460,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44753",7461,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49500",7462,27,5,"M","Involuntary","B","Worker","20s",1,9
"44764",7463,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49501",7464,23,1,"M","Voluntary","A","Worker","20s",1,5
"44771",7465,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49502",7466,23,1,"F","Voluntary","A","Worker","20s",1,5
"49503",7467,23,1,"M","Voluntary","A","Worker","20s",1,5
"44779",7468,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49504",7469,23,1,"M","Voluntary","A","Worker","20s",1,5
"44786",7470,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44792",7471,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44798",7472,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49505",7473,23,1,"F","Voluntary","A","Worker","20s",1,5
"44805",7474,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49506",7475,23,1,"F","Voluntary","A","Worker","20s",1,5
"44812",7476,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44818",7477,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44824",7478,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49507",7479,23,1,"F","Voluntary","A","Worker","20s",1,5
"44831",7480,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44837",7481,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44843",7482,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49508",7483,23,1,"M","Voluntary","A","Worker","20s",1,5
"44850",7484,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49509",7485,23,1,"F","Voluntary","A","Worker","20s",1,6
"44858",7486,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49510",7487,24,2,"F","Voluntary","A","Worker","20s",1,7
"44867",7488,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44873",7489,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44879",7490,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44885",7491,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44891",7492,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44897",7493,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44903",7494,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44909",7495,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44915",7496,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44921",7497,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44927",7498,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44933",7499,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44939",7500,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44945",7501,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44951",7502,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44957",7503,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44963",7504,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44969",7505,27,5,"M","Not Applicable","B","Worker","20s",0,9
"44975",7506,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44981",7507,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44987",7508,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44993",7509,27,5,"F","Not Applicable","B","Worker","20s",0,9
"44999",7510,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45005",7511,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45011",7512,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45017",7513,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45023",7514,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45029",7515,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45035",7516,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45041",7517,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45047",7518,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45053",7519,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45059",7520,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45065",7521,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45071",7522,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45077",7523,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45083",7524,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45089",7525,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45095",7526,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45101",7527,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45107",7528,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45113",7529,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49511",7530,24,2,"F","Voluntary","A","Worker","20s",1,7
"45122",7531,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49512",7532,26,4,"M","Involuntary","A","Worker","20s",1,8
"45132",7533,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45138",7534,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45144",7535,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45150",7536,27,5,"F","Not Applicable","B","Worker","20s",0,9
"49513",7537,24,2,"F","Voluntary","A","Worker","20s",1,7
"45159",7538,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45165",7539,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45171",7540,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45177",7541,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45183",7542,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45189",7543,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45195",7544,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45201",7545,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45207",7546,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45213",7547,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45219",7548,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45225",7549,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45231",7550,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45237",7551,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45243",7552,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45249",7553,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45255",7554,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45261",7555,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45267",7556,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45273",7557,27,5,"M","Not Applicable","B","Worker","20s",0,9
"45279",7558,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45285",7559,27,5,"M","Not Applicable","B","Worker","20s",0,9
"49514",7560,24,2,"M","Voluntary","A","Worker","20s",1,7
"45294",7561,27,5,"F","Not Applicable","B","Worker","20s",0,9
"45300",7562,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45306",7563,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45312",7564,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45318",7565,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49515",7566,25,4,"F","Involuntary","A","Worker","20s",1,8
"45328",7567,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45334",7568,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45340",7569,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45346",7570,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45352",7571,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45358",7572,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45364",7573,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49516",7574,21,0,"F","Voluntary","A","Worker","20s",1,5
"45371",7575,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45377",7576,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45383",7577,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45389",7578,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45395",7579,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45401",7580,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45407",7581,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45413",7582,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45419",7583,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49517",7584,22,0,"M","Voluntary","A","Worker","20s",1,5
"45426",7585,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45432",7586,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45438",7587,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45444",7588,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45450",7589,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45456",7590,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45462",7591,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45468",7592,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45474",7593,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45480",7594,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49518",7595,24,3,"F","Voluntary","A","Worker","20s",1,7
"45489",7596,26,5,"M","Not Applicable","B","Worker","20s",0,9
"45495",7597,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49519",7598,23,1,"M","Voluntary","A","Worker","20s",1,6
"49520",7599,23,1,"F","Voluntary","A","Worker","20s",1,6
"49521",7600,23,1,"M","Voluntary","A","Worker","20s",1,6
"49522",7601,23,1,"F","Voluntary","A","Worker","20s",1,6
"45509",7602,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49523",7603,23,1,"F","Voluntary","A","Worker","20s",1,6
"45517",7604,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49524",7605,22,0,"M","Voluntary","A","Worker","20s",1,5
"45524",7606,26,5,"F","Not Applicable","B","Worker","20s",0,9
"45530",7607,26,5,"F","Not Applicable","B","Worker","20s",0,9
"49525",7608,23,1,"M","Voluntary","A","Worker","20s",1,6
"49526",7609,23,1,"F","Voluntary","A","Worker","20s",1,6
"49527",7610,22,0,"F","Voluntary","A","Worker","20s",1,5
"49528",7611,23,1,"F","Voluntary","A","Worker","20s",1,6
"49529",7612,23,1,"M","Voluntary","A","Worker","20s",1,6
"49530",7613,22,1,"F","Voluntary","A","Worker","20s",1,6
"45547",7614,26,5,"M","Not Applicable","B","Worker","20s",0,9
"49531",7615,23,1,"F","Voluntary","A","Worker","20s",1,6
"45555",7616,26,5,"M","Not Applicable","B","Worker","20s",0,9
"49532",7617,23,1,"F","Voluntary","A","Worker","20s",1,6
"45562",7618,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45567",7619,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45572",7620,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45577",7621,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45582",7622,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45587",7623,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45592",7624,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45597",7625,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45602",7626,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45607",7627,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45612",7628,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45617",7629,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45622",7630,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45627",7631,26,4,"M","Not Applicable","A","Worker","20s",0,9
"49533",7632,25,3,"F","Involuntary","A","Worker","20s",1,8
"45635",7633,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45640",7634,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45645",7635,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45650",7636,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45655",7637,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45660",7638,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45665",7639,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45670",7640,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45675",7641,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45680",7642,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45685",7643,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45690",7644,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45695",7645,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45700",7646,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45705",7647,26,4,"F","Not Applicable","A","Worker","20s",0,9
"49534",7648,25,3,"M","Involuntary","A","Worker","20s",1,8
"49535",7649,25,3,"F","Involuntary","A","Worker","20s",1,8
"45716",7650,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45721",7651,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45726",7652,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45731",7653,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45736",7654,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45741",7655,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45746",7656,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45751",7657,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45756",7658,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45761",7660,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45766",7661,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45771",7662,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45776",7663,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45781",7664,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45786",7665,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45791",7666,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45796",7667,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45801",7668,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45806",7669,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45811",7670,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45816",7671,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45821",7672,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45826",7673,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45831",7674,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45836",7675,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45841",7676,26,4,"F","Not Applicable","A","Worker","20s",0,9
"49537",7677,22,1,"M","Voluntary","A","Worker","20s",1,6
"45847",7678,26,4,"M","Not Applicable","A","Worker","20s",0,9
"49538",7679,23,1,"F","Voluntary","A","Worker","20s",1,7
"49539",7680,22,1,"M","Voluntary","A","Worker","20s",1,6
"49540",7681,22,1,"M","Voluntary","A","Worker","20s",1,6
"49541",7682,22,1,"F","Voluntary","A","Worker","20s",1,6
"49542",7683,22,1,"M","Voluntary","A","Worker","20s",1,6
"45858",7684,26,4,"M","Not Applicable","A","Worker","20s",0,9
"49543",7685,22,1,"F","Voluntary","A","Worker","20s",1,6
"49544",7686,22,1,"M","Voluntary","A","Worker","20s",1,6
"49545",7687,22,1,"M","Voluntary","A","Worker","20s",1,6
"49546",7688,25,3,"F","Involuntary","A","Worker","20s",1,8
"49547",7689,22,1,"M","Voluntary","A","Worker","20s",1,6
"49548",7690,22,1,"M","Voluntary","A","Worker","20s",1,6
"49549",7691,22,1,"F","Voluntary","A","Worker","20s",1,6
"45872",7692,26,4,"M","Not Applicable","A","Worker","20s",0,9
"45877",7693,26,4,"F","Not Applicable","A","Worker","20s",0,9
"49550",7694,22,1,"M","Voluntary","A","Worker","20s",1,6
"49551",7695,22,1,"M","Voluntary","A","Worker","20s",1,6
"49552",7696,22,1,"M","Voluntary","A","Worker","20s",1,6
"45885",7697,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45890",7698,26,4,"F","Not Applicable","A","Worker","20s",0,9
"45895",7699,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45900",7700,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45905",7701,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45910",7702,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45915",7703,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45920",7704,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45925",7705,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45930",7706,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45935",7707,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45940",7708,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45945",7709,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45950",7710,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45955",7711,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45960",7712,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45965",7713,25,4,"M","Not Applicable","A","Worker","20s",0,9
"45970",7714,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45975",7715,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45980",7716,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45985",7717,25,4,"F","Not Applicable","A","Worker","20s",0,9
"45990",7718,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49553",7719,25,4,"M","Involuntary","A","Worker","20s",1,9
"45999",7720,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46004",7721,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46009",7722,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46014",7723,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46019",7724,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46024",7725,25,4,"M","Not Applicable","A","Worker","20s",0,9
"49554",7726,23,2,"M","Voluntary","A","Worker","20s",1,7
"46031",7727,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46036",7728,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46041",7729,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46046",7730,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46051",7731,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46056",7732,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46061",7733,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46066",7734,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46071",7735,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46076",7736,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46081",7737,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46086",7738,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46091",7739,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46096",7740,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46101",7742,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46106",7743,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46111",7744,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46116",7745,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46121",7746,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46126",7747,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46131",7748,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46136",7749,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46141",7750,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46146",7751,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49556",7752,25,4,"F","Involuntary","A","Worker","20s",1,9
"46155",7753,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46160",7754,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46165",7755,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46170",7756,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46175",7757,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49557",7758,24,3,"F","Involuntary","A","Worker","20s",1,8
"46183",7759,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46188",7760,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46193",7761,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46198",7762,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46203",7763,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46208",7764,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49558",7765,22,1,"F","Voluntary","A","Worker","20s",1,6
"46214",7766,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46219",7767,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46224",7768,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46229",7769,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46234",7770,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46239",7771,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46244",7772,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46249",7773,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46254",7774,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46259",7775,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46264",7776,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46269",7777,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49559",7778,24,3,"M","Involuntary","A","Worker","20s",1,8
"46277",7779,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46282",7780,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46287",7781,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46292",7782,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46297",7783,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46302",7784,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46307",7785,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46312",7786,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46317",7787,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46322",7788,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46327",7789,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46332",7790,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46337",7791,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46342",7792,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46347",7793,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46352",7794,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46357",7795,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46362",7796,25,4,"F","Not Applicable","A","Worker","20s",0,9
"49560",7797,24,3,"F","Involuntary","A","Worker","20s",1,8
"49561",7798,21,0,"M","Voluntary","A","Worker","20s",1,6
"46371",7799,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46376",7800,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46381",7802,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46386",7803,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46391",7804,25,4,"M","Not Applicable","A","Worker","20s",0,9
"49563",7805,24,3,"F","Involuntary","A","Worker","20s",1,8
"46399",7806,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46404",7807,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46409",7808,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46414",7809,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46419",7810,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46424",7811,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46429",7812,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46434",7813,25,4,"M","Not Applicable","A","Worker","20s",0,9
"46439",7814,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46444",7815,25,4,"F","Not Applicable","A","Worker","20s",0,9
"46449",7816,25,4,"F","Not Applicable","A","Worker","20s",0,9
